Id,Weekly_Sales
38_18_2013-01-18,167.0833742261905
38_18_2013-01-25,167.6860741666667
38_18_2013-02-01,237.24357229166677
38_18_2013-02-08,829.1583813690477
38_18_2013-02-15,958.2160819345244
38_18_2013-02-22,121.211482609127
38_18_2013-03-01,109.77241999007933
38_18_2013-03-08,168.03676370039688
38_18_2013-03-15,200.36172604166677
38_18_2013-03-22,341.20048241071436
38_18_2013-03-29,494.33268041666713
38_18_2013-04-05,786.954320297619
38_18_2013-04-12,388.9856521726191
38_18_2013-04-19,287.02058541666656
38_20_2012-11-16,20.46570416666666
38_20_2012-11-30,13.662950000000002
38_20_2012-12-07,10.766900000000007
38_20_2012-12-14,9.811125000000008
38_20_2012-12-21,16.870075000000014
38_20_2013-02-22,71.71069749999998
38_20_2013-03-29,102.55284833333343
38_20_2013-04-05,75.21998023809522
38_20_2013-04-12,101.10002390873014
38_20_2013-04-19,131.63494125000003
38_20_2013-04-26,144.18084666666658
38_20_2013-05-03,75.67221470238098
38_20_2013-05-10,40.01821726190479
38_20_2013-05-17,26.290502023809537
38_20_2013-05-31,17.39372779761907
38_20_2013-07-12,91.38514055555555
38_20_2013-07-19,70.12045654761909
38_20_2013-07-26,65.37809971139973
38_21_2012-11-02,1053.8703449999996
38_21_2012-11-09,1025.0678204166675
38_21_2012-11-16,1085.1329708333335
38_21_2012-11-23,1004.3143525
38_21_2012-11-30,1003.1349179166664
38_21_2012-12-07,1020.0882983333322
38_21_2012-12-14,974.6101932142859
38_21_2012-12-21,971.7758066666667
38_21_2012-12-28,905.8231000000001
38_21_2013-01-04,1078.9505697619043
38_21_2013-01-11,1045.5789429761899
38_21_2013-01-18,957.6025036309522
38_21_2013-01-25,1080.3488390476195
38_21_2013-02-01,1019.9620926190476
38_21_2013-02-08,1083.9510502380956
38_21_2013-02-15,1110.3025502678568
38_21_2013-02-22,1193.217608392858
38_21_2013-03-01,1188.4068054464274
38_21_2013-03-08,1155.447323630952
38_21_2013-03-15,1023.4755670833339
38_21_2013-03-22,1089.5213905357145
38_21_2013-03-29,1174.3831424999996
38_21_2013-04-05,1066.8360626190477
38_21_2013-04-12,1041.5969121626983
38_21_2013-04-19,1095.3860952678574
38_21_2013-04-26,1062.107329910714
38_21_2013-05-03,1130.89718
38_21_2013-05-10,997.9135855357141
38_21_2013-05-17,1026.0894068154762
38_21_2013-05-24,1095.1643093452385
38_21_2013-05-31,1089.1813356547623
38_21_2013-06-07,1070.2168176686505
38_21_2013-06-14,1005.3144503571425
38_21_2013-06-21,1005.8543967261909
38_21_2013-06-28,1022.4883594047614
38_21_2013-07-05,1086.2960091071438
38_21_2013-07-12,1056.2413079193727
38_21_2013-07-19,1077.1197428769838
38_21_2013-07-26,1043.455285257937
38_22_2012-12-21,78.70881999999997
38_22_2013-05-24,17.208512500000012
38_22_2013-07-12,108.86354991071426
38_22_2013-07-19,95.84224059523814
38_22_2013-07-26,115.14394999999995
38_23_2012-11-02,129.1966932738096
38_23_2012-11-09,48.710712499999985
38_23_2012-11-16,18.821158333333315
38_23_2012-11-23,16.753595833333325
38_23_2012-11-30,22.753550833333332
38_23_2012-12-07,61.511104999999944
38_23_2012-12-14,32.44260166666666
38_23_2012-12-21,25.316166666666696
38_23_2012-12-28,43.99161833333335
38_23_2013-01-04,21.35654875000001
38_23_2013-01-11,21.430345297619034
38_23_2013-01-18,21.495683750000012
38_23_2013-01-25,21.33986666666667
38_23_2013-02-01,25.403115892857127
38_23_2013-02-08,16.60573083333334
38_23_2013-02-15,25.09516386904763
38_23_2013-02-22,26.54951625
38_23_2013-03-01,36.86221625
38_23_2013-03-29,54.16792638888892
38_23_2013-05-24,45.541582083333324
38_24_2012-11-16,11.361272916666675
38_24_2012-11-30,11.094914583333342
38_25_2012-11-02,31.27029202380955
38_25_2012-11-09,34.41529357142859
38_25_2012-11-16,31.576857827380977
38_25_2012-11-23,19.737318065476202
38_25_2012-11-30,21.98706208333335
38_25_2012-12-07,15.488492916666676
38_25_2012-12-14,25.54846630952382
38_25_2012-12-21,20.97629758928573
38_25_2012-12-28,33.76003619047619
38_25_2013-01-04,37.72409291666666
38_25_2013-01-11,44.04702702380949
38_25_2013-01-18,40.56029458333332
38_25_2013-01-25,30.070068988095255
38_25_2013-02-01,35.6784369345238
38_25_2013-02-08,34.60460402777778
38_25_2013-02-15,29.012727976190472
38_25_2013-02-22,42.484313898809525
38_25_2013-03-01,39.83344037698414
38_25_2013-03-08,55.011278035714305
38_25_2013-03-15,32.52576509920638
38_25_2013-03-22,36.9147899404762
38_25_2013-03-29,40.65022696428568
38_25_2013-04-05,51.07077550595239
38_25_2013-04-12,66.74802511904768
38_25_2013-04-19,87.6116518452381
38_25_2013-04-26,85.81218098214289
38_25_2013-05-03,86.59125999999999
38_25_2013-05-10,83.27952547619049
38_25_2013-05-17,79.72574190476192
38_25_2013-05-24,103.06713625
38_25_2013-05-31,103.88482744047617
38_25_2013-06-07,118.47088725919913
38_25_2013-06-14,119.89766185515876
38_25_2013-06-21,89.05908910714292
38_25_2013-06-28,112.7863433333333
38_25_2013-07-05,88.06560380952385
38_25_2013-07-12,50.41785038690475
38_25_2013-07-19,51.587867800324666
38_25_2013-07-26,45.768550000000026
38_26_2012-11-09,6.153212499999996
38_26_2012-11-23,6.272858333333333
38_26_2012-12-07,7.074060416666673
38_26_2012-12-14,6.860880833333333
38_26_2012-12-21,7.518025
38_26_2013-01-04,3.618905000000003
38_26_2013-02-08,4.627225833333335
38_27_2012-11-09,7.3280191666666585
38_27_2012-11-23,10.18141708333332
38_27_2012-12-07,7.696018749999991
38_27_2012-12-14,6.668987499999995
38_27_2012-12-21,9.002369166666657
38_27_2012-12-28,10.938316666666653
38_27_2013-01-04,13.868624999999977
38_27_2013-01-11,10.567124999999983
38_27_2013-01-18,9.791449999999985
38_27_2013-01-25,10.619124999999986
38_27_2013-02-08,12.009204999999984
38_27_2013-02-15,11.491449999999984
38_27_2013-03-01,7.147549999999992
38_27_2013-03-08,6.262674999999993
38_27_2013-03-29,13.924841666666667
38_28_2012-11-02,95.59971041666662
38_28_2012-11-09,83.06490238095236
38_28_2012-11-16,85.31419729166666
38_28_2012-11-23,75.57959916666672
38_28_2012-11-30,80.01475041666671
38_28_2012-12-07,108.57724916666666
38_28_2012-12-14,82.18324922619041
38_28_2012-12-21,82.39574642857137
38_28_2012-12-28,86.70938273809526
38_28_2013-01-04,76.10058125
38_28_2013-01-11,91.56922916666669
38_28_2013-01-18,86.39488916666674
38_28_2013-01-25,104.64334291666677
38_28_2013-02-01,120.88814746031744
38_28_2013-02-08,130.2975949801587
38_28_2013-02-15,143.59096654761902
38_28_2013-02-22,126.1326423214286
38_28_2013-03-01,110.80545791666661
38_28_2013-03-08,132.7060343749999
38_28_2013-03-15,146.96811815476195
38_28_2013-03-22,194.11359982142858
38_28_2013-03-29,127.70995925595255
38_28_2013-04-05,129.75946043650796
38_28_2013-04-12,125.09200988095233
38_28_2013-04-19,84.63179926587301
38_28_2013-04-26,93.99840392857143
38_28_2013-05-03,85.95480398809522
38_28_2013-05-10,97.20401595238098
38_28_2013-05-17,90.64008303571434
38_28_2013-05-24,70.83836139880952
38_28_2013-05-31,72.4720674404762
38_28_2013-06-07,83.83577726190477
38_28_2013-06-14,80.8562104166667
38_28_2013-06-21,75.11396708333332
38_28_2013-06-28,74.38801794642852
38_28_2013-07-05,79.1823026190476
38_28_2013-07-12,56.06679306547615
38_28_2013-07-19,64.49489026785709
38_28_2013-07-26,61.542572232142874
38_29_2012-11-02,9.868329166666673
38_29_2012-11-09,12.766599404761909
38_29_2012-11-16,9.81034940476191
38_29_2012-11-23,13.935783333333335
38_29_2012-11-30,19.966545833333342
38_29_2012-12-07,35.16778750000002
38_29_2012-12-14,41.74755708333335
38_29_2012-12-28,59.97003541666667
38_29_2013-01-04,20.945961309523817
38_29_2013-01-18,14.138649999999995
38_29_2013-01-25,13.733241666666665
38_29_2013-02-08,85.30245833333332
38_29_2013-02-15,15.809273214285714
38_29_2013-03-08,17.214350000000003
38_29_2013-03-22,20.04343035714286
38_31_2012-11-02,10.448088888888892
38_31_2012-11-16,10.003528571428571
38_31_2012-12-14,43.68044458333335
38_31_2012-12-21,129.35392654761915
38_31_2012-12-28,62.05305625
38_31_2013-01-25,11.728391666666662
38_31_2013-02-01,19.5101
38_31_2013-02-08,92.83082916666666
38_31_2013-02-15,13.77371726190476
38_31_2013-02-22,19.871510416666666
38_31_2013-03-08,10.6560625
38_31_2013-03-22,17.171481547619052
38_31_2013-04-05,9.375022321428572
38_31_2013-04-12,16.042001488095238
38_31_2013-04-19,25.627375
38_31_2013-04-26,17.008995535714284
38_31_2013-05-03,11.380541666666666
38_31_2013-05-10,16.290220238095237
38_31_2013-05-17,15.419839285714286
38_32_2012-11-02,22.59815833333333
38_32_2012-11-09,15.264652976190476
38_32_2012-11-16,16.35295416666667
38_32_2012-11-23,30.260959999999983
38_32_2012-11-30,21.42150166666668
38_32_2012-12-07,20.320004642857146
38_32_2012-12-14,21.745243333333335
38_32_2012-12-21,41.865165
38_32_2012-12-28,22.93821333333332
38_32_2013-01-04,20.923896726190467
38_32_2013-01-11,29.270064583333365
38_32_2013-01-18,27.181975595238082
38_32_2013-01-25,30.323921904761903
38_32_2013-02-08,31.341154464285708
38_32_2013-02-15,39.81284136904762
38_32_2013-02-22,45.777549107142896
38_32_2013-03-01,37.44381857142858
38_32_2013-03-08,50.52237202380953
38_32_2013-03-15,40.46331317460318
38_32_2013-03-22,41.140912003968225
38_32_2013-03-29,83.09985922619049
38_32_2013-04-05,43.11201922619047
38_32_2013-04-12,39.57158134920635
38_32_2013-04-19,69.14763363095244
38_32_2013-04-26,54.60233940476189
38_32_2013-05-03,40.240152083333335
38_32_2013-05-10,47.931084761904785
38_32_2013-05-17,41.06355279761905
38_32_2013-05-24,71.11301288690476
38_32_2013-05-31,62.905018898809516
38_32_2013-06-07,61.42479905753969
38_32_2013-06-14,60.45847077380953
38_32_2013-06-21,80.32291246031741
38_32_2013-06-28,85.5028558531746
38_32_2013-07-05,52.95984017857143
38_32_2013-07-12,30.750685476190483
38_32_2013-07-19,25.15109321699133
38_32_2013-07-26,42.00947273809524
38_33_2012-11-02,6.261324999999999
38_33_2012-11-09,2.7305416666666664
38_33_2012-11-16,2.7383666666666664
38_33_2012-12-14,4.8400875000000045
38_33_2013-05-10,5.958783333333333
38_34_2012-12-07,9.361691666666667
38_38_2012-11-02,52234.05782889877
38_38_2012-11-09,51834.1187427083
38_38_2012-11-16,54117.04993452377
38_38_2012-11-23,48867.446733333294
38_38_2012-11-30,53715.00657934522
38_38_2012-12-07,61526.12483529757
38_38_2012-12-14,54171.93225416662
38_38_2012-12-21,53016.72627874999
38_38_2012-12-28,46393.85267863101
38_38_2013-01-04,63100.87256529769
38_38_2013-01-11,60875.16768869049
38_38_2013-01-18,58251.54652541664
38_38_2013-01-25,58318.97470202383
38_38_2013-02-01,54519.95158464288
38_38_2013-02-08,55460.039594761896
38_38_2013-02-15,47759.64182523811
38_38_2013-02-22,49083.37039003247
38_38_2013-03-01,62438.62741160714
38_38_2013-03-08,52981.971538392885
38_38_2013-03-15,49665.41742116072
38_38_2013-03-22,51686.05952991069
38_38_2013-03-29,62584.24588372028
38_38_2013-04-05,55442.44082148807
38_38_2013-04-12,54617.08189007937
38_38_2013-04-19,48967.60495924604
38_38_2013-04-26,54582.604240208326
38_38_2013-05-03,62324.57776828373
38_38_2013-05-10,52771.337032619034
38_38_2013-05-17,52380.61768065477
38_38_2013-05-24,55543.86570389881
38_38_2013-05-31,56424.63438419643
38_38_2013-06-07,51185.3443410119
38_38_2013-06-14,52700.30532772816
38_38_2013-06-21,53992.10868720238
38_38_2013-06-28,61376.3770043453
38_38_2013-07-05,47423.02106886907
38_38_2013-07-12,47963.49972287695
38_38_2013-07-19,59382.46897955358
38_38_2013-07-26,56178.300803988095
38_40_2012-11-02,16163.368372499996
38_40_2012-11-09,16433.502831369024
38_40_2012-11-16,16492.83888845237
38_40_2012-11-23,15182.820245535713
38_40_2012-11-30,16413.399619464275
38_40_2012-12-07,16119.628961964281
38_40_2012-12-14,15848.579109999995
38_40_2012-12-21,15189.289848392838
38_40_2012-12-28,14764.938837797612
38_40_2013-01-04,18157.09390809522
38_40_2013-01-11,17885.15775517856
38_40_2013-01-18,17033.110176249993
38_40_2013-01-25,17872.833994375003
38_40_2013-02-01,17361.33558172619
38_40_2013-02-08,17579.030922767848
38_40_2013-02-15,17608.737078184524
38_40_2013-02-22,17847.486785595243
38_40_2013-03-01,17850.17526747025
38_40_2013-03-08,17951.626151924604
38_40_2013-03-15,18357.229697291667
38_40_2013-03-22,18133.75888742064
38_40_2013-03-29,18800.421120694453
38_40_2013-04-05,17958.829140644848
38_40_2013-04-12,17564.267841111112
38_40_2013-04-19,16008.013322261895
38_40_2013-04-26,16723.662017857147
38_40_2013-05-03,17678.672394384914
38_40_2013-05-10,16492.572673730167
38_40_2013-05-17,16510.320743690467
38_40_2013-05-24,15940.12376005953
38_40_2013-05-31,15731.334533571431
38_40_2013-06-07,16446.51698476191
38_40_2013-06-14,16059.879844732139
38_40_2013-06-21,14776.628779461575
38_40_2013-06-28,14767.728678658008
38_40_2013-07-05,15498.753549940478
38_40_2013-07-12,15317.70762138889
38_40_2013-07-19,14818.935878273813
38_40_2013-07-26,14684.509954702376
38_42_2012-11-02,100.33319309523812
38_42_2012-11-09,106.47646729166678
38_42_2012-11-16,88.16562645833335
38_42_2012-11-23,105.94069714285723
38_42_2012-11-30,112.51833958333336
38_42_2012-12-07,116.51930648809525
38_42_2012-12-14,113.12301398809532
38_42_2012-12-21,100.31189157738095
38_42_2012-12-28,79.73524095238096
38_42_2013-01-04,98.4996395833333
38_42_2013-01-11,110.7924176785713
38_42_2013-01-18,101.41525226190468
38_42_2013-01-25,101.1876983333333
38_42_2013-02-01,95.60746910714285
38_42_2013-02-08,118.39896827380957
38_42_2013-02-15,95.50301020833334
38_42_2013-02-22,93.25688412698412
38_42_2013-03-01,102.28554785714282
38_42_2013-03-08,102.68793691468257
38_42_2013-03-15,103.81073494047627
38_42_2013-03-22,100.80669302218612
38_42_2013-03-29,119.01768052218617
38_42_2013-04-05,102.28476500000002
38_42_2013-04-12,103.61857830357133
38_42_2013-04-19,94.96680446428567
38_42_2013-04-26,94.13196133928577
38_42_2013-05-03,82.5538905555556
38_42_2013-05-10,104.62214812500004
38_42_2013-05-17,93.73956321428574
38_42_2013-05-24,92.29562077380953
38_42_2013-05-31,95.9784661607143
38_42_2013-06-07,95.57787502164504
38_42_2013-06-14,105.51682583333333
38_42_2013-06-21,133.6030131944445
38_42_2013-06-28,98.09531583333333
38_42_2013-07-05,106.04367854166676
38_42_2013-07-12,102.5866729464285
38_42_2013-07-19,102.91897696428572
38_42_2013-07-26,84.21553755952381
38_44_2012-11-09,5.271350000000004
38_44_2012-11-16,4.676500000000003
38_44_2012-11-23,4.041225000000001
38_44_2013-01-18,4.635954583333337
38_44_2013-01-25,5.699279583333338
38_44_2013-02-01,6.980592083333336
38_44_2013-02-22,4.617852083333337
38_44_2013-03-01,5.4965233333333385
38_44_2013-05-10,9.599786250000005
38_44_2013-06-07,7.478378750000002
38_44_2013-06-28,4.126837500000005
38_46_2012-11-02,4554.006148333334
38_46_2012-11-09,4605.794555833337
38_46_2012-11-16,4704.507469583337
38_46_2012-11-23,4562.735398452387
38_46_2012-11-30,4383.695737916672
38_46_2012-12-07,4339.203210416669
38_46_2012-12-14,4111.758751904763
38_46_2012-12-21,4376.867598750004
38_46_2012-12-28,4025.518267142855
38_46_2013-01-04,4268.948003333333
38_46_2013-01-11,4341.154201666668
38_46_2013-01-18,4333.431735416668
38_46_2013-01-25,4433.801655833335
38_46_2013-02-01,4888.620587321429
38_46_2013-02-08,5028.325969226189
38_46_2013-02-15,5125.363846765875
38_46_2013-02-22,5261.273816904764
38_46_2013-03-01,5216.4108627381
38_46_2013-03-08,5281.781636904763
38_46_2013-03-15,5175.771583928572
38_46_2013-03-22,5134.318214345238
38_46_2013-03-29,5352.503492480157
38_46_2013-04-05,5193.018046726194
38_46_2013-04-12,5256.0830949702395
38_46_2013-04-19,5251.742948869048
38_46_2013-04-26,5295.931319999998
38_46_2013-05-03,5609.785187628969
38_46_2013-05-10,5813.560408482144
38_46_2013-05-17,5410.377889970239
38_46_2013-05-24,5242.932857261905
38_46_2013-05-31,5198.191325357141
38_46_2013-06-07,5404.470476001981
38_46_2013-06-14,5201.839364255955
38_46_2013-06-21,4994.932504434521
38_46_2013-06-28,5199.139625238093
38_46_2013-07-05,5038.302678750001
38_46_2013-07-12,5094.11423969246
38_46_2013-07-19,5049.281489761903
38_46_2013-07-26,4858.828113134919
38_49_2012-11-02,8.908000000000012
38_49_2012-11-09,8.79412000000001
38_49_2012-11-16,7.5214500000000095
38_49_2012-11-30,6.924975000000009
38_49_2012-12-07,4.624175000000007
38_49_2012-12-14,4.89162500000001
38_49_2012-12-21,4.072900000000008
38_49_2012-12-28,6.498725000000014
38_49_2013-01-04,4.301916666666677
38_49_2013-01-11,5.625650000000007
38_49_2013-01-18,-6.704762499999997
38_49_2013-01-25,3.6364291666666713
38_49_2013-02-08,8.90705416666668
38_49_2013-02-15,9.921879166666683
38_49_2013-03-01,12.54544285714287
38_49_2013-03-08,9.656697500000012
38_49_2013-03-15,9.284565000000011
38_49_2013-03-29,10.189187142857149
38_49_2013-04-05,10.82525500000001
38_49_2013-04-12,11.02026875000001
38_49_2013-06-14,15.81532500000002
38_49_2013-06-21,16.096600000000013
38_49_2013-06-28,16.238775000000018
38_49_2013-07-05,16.74219999999999
38_49_2013-07-12,20.04924999999998
38_49_2013-07-19,18.451049999999988
38_49_2013-07-26,14.985725000000013
38_52_2012-11-02,21.992217470238103
38_52_2012-11-09,21.152983749999976
38_52_2012-11-16,19.451377083333348
38_52_2012-11-23,24.925305476190484
38_52_2012-11-30,21.292476250000007
38_52_2012-12-07,22.851085416666677
38_52_2012-12-14,32.90756761904762
38_52_2012-12-21,20.234263035714275
38_52_2013-01-04,14.386435952380939
38_52_2013-01-11,14.295893452380954
38_52_2013-01-18,14.936552083333336
38_52_2013-01-25,15.159465833333329
38_52_2013-02-01,29.404165773809538
38_52_2013-02-08,24.182202103174607
38_52_2013-02-15,24.083271845238098
38_52_2013-02-22,18.384703442460317
38_52_2013-03-01,18.759935119047615
38_52_2013-03-08,15.679913908730157
38_52_2013-03-15,21.020756994047623
38_52_2013-03-22,17.08032529761905
38_52_2013-03-29,18.911121309523814
38_52_2013-04-05,20.828387738095223
38_52_2013-04-12,24.819770892857147
38_52_2013-04-19,22.230735476190475
38_52_2013-04-26,27.332336764069254
38_52_2013-05-03,25.600205000000006
38_52_2013-05-10,45.039699246031745
38_52_2013-05-17,23.434455376984122
38_52_2013-05-24,19.928664285714277
38_52_2013-05-31,22.52769250000002
38_52_2013-06-07,20.819676428571437
38_52_2013-06-14,14.15778901785715
38_52_2013-06-21,16.40381062500001
38_52_2013-06-28,16.60379154761905
38_52_2013-07-05,23.87680860119047
38_52_2013-07-12,25.03066970238098
38_52_2013-07-19,21.02593169642857
38_52_2013-07-26,18.288558869047623
38_55_2013-02-22,16.147635833333343
38_55_2013-06-28,15.972570000000005
38_56_2012-11-02,40.910315833333364
38_56_2012-11-16,59.98592083333341
38_56_2012-11-23,251.16082011904763
38_56_2012-11-30,213.67764398809524
38_56_2012-12-07,325.3812312499998
38_56_2012-12-14,335.04799976190475
38_56_2012-12-21,306.52641529761894
38_56_2012-12-28,99.77995416666667
38_56_2013-01-04,115.10326666666663
38_56_2013-01-11,49.96101250000001
38_56_2013-01-18,28.396395833333344
38_56_2013-01-25,29.15911152777779
38_56_2013-02-01,80.28180134920635
38_56_2013-02-08,153.11189874999997
38_56_2013-02-15,120.82459083333336
38_56_2013-02-22,86.16176958333332
38_56_2013-03-01,69.85618333333333
38_56_2013-03-08,186.42596749999993
38_56_2013-03-15,154.07204083333346
38_56_2013-03-22,122.38885666666668
38_56_2013-03-29,249.07361440476188
38_56_2013-04-05,380.80311874999995
38_56_2013-04-12,122.84303612012985
38_56_2013-04-19,150.92191619047617
38_56_2013-04-26,241.8921424999998
38_56_2013-05-03,40.50785815476191
38_56_2013-05-10,18.687910833333326
38_56_2013-05-31,12.879806666666672
38_56_2013-06-14,6.488518333333335
38_56_2013-06-21,11.651646249999999
38_56_2013-06-28,12.030165416666668
38_56_2013-07-05,20.21442601190477
38_56_2013-07-12,75.76654458333337
38_56_2013-07-19,26.25728428571428
38_56_2013-07-26,16.454160625000014
38_59_2012-11-02,83.05823154761904
38_59_2012-11-09,78.3884403571428
38_59_2012-11-16,81.40573333333333
38_59_2012-11-23,83.43579916666658
38_59_2012-11-30,71.0195124999999
38_59_2012-12-07,67.85007625000001
38_59_2012-12-14,151.8743701785713
38_59_2012-12-21,131.05390994047616
38_59_2012-12-28,158.65887345238093
38_59_2013-01-04,234.8980983630953
38_59_2013-01-11,121.6592870238095
38_59_2013-01-18,91.0580291666666
38_59_2013-01-25,51.40484291666668
38_59_2013-02-01,111.72949095238096
38_59_2013-02-08,73.87393122023806
38_59_2013-02-15,88.71107994047622
38_59_2013-02-22,77.72922351190479
38_59_2013-03-01,67.03774232142858
38_59_2013-03-08,97.43697342261902
38_59_2013-03-15,83.2077313690476
38_59_2013-03-22,93.46181770833329
38_59_2013-03-29,44.37176416666668
38_59_2013-04-05,56.078521130952325
38_59_2013-04-12,66.47244958333326
38_59_2013-04-19,88.02426878968258
38_59_2013-04-26,73.17620652777775
38_59_2013-05-03,59.13996331349206
38_59_2013-05-10,50.33645863095237
38_59_2013-05-17,45.54572624999995
38_59_2013-05-24,47.58637696428575
38_59_2013-05-31,38.28528642857142
38_59_2013-06-07,30.557199404761896
38_59_2013-06-14,74.49358583333327
38_59_2013-06-21,55.036735892857145
38_59_2013-06-28,54.709944255952344
38_59_2013-07-05,52.60102205357143
38_59_2013-07-12,51.87214754960314
38_59_2013-07-19,41.67275568452379
38_59_2013-07-26,52.64654059523808
38_60_2012-11-02,446.7383160714286
38_60_2012-11-09,398.0280375
38_60_2012-11-16,378.204493452381
38_60_2012-11-23,399.8834571428574
38_60_2012-11-30,459.64328154761915
38_60_2012-12-07,718.0085000000004
38_60_2012-12-14,874.5103714285713
38_60_2012-12-21,564.5434666666665
38_60_2012-12-28,359.29132380952376
38_60_2013-01-04,426.16611111111126
38_60_2013-01-11,316.5810952380953
38_60_2013-01-18,317.93281904761915
38_60_2013-01-25,358.7444119047618
38_60_2013-02-01,479.79427857142866
38_60_2013-02-08,533.4611690476191
38_60_2013-02-15,359.5676214285712
38_60_2013-02-22,363.8962626984125
38_60_2013-03-01,458.48253928571455
38_60_2013-03-08,429.40247348484843
38_60_2013-03-15,363.23359523809506
38_60_2013-03-22,282.6823547619048
38_60_2013-03-29,309.85124999999994
38_60_2013-04-05,467.5626019841268
38_60_2013-04-12,345.8750535714288
38_60_2013-04-19,337.00143472222214
38_60_2013-04-26,414.6629322510824
38_60_2013-05-03,497.19920912698404
38_60_2013-05-10,389.742625793651
38_60_2013-05-17,247.28530357142864
38_60_2013-05-24,337.78392976190474
38_60_2013-05-31,384.9366142857143
38_60_2013-06-07,375.4237650793651
38_60_2013-06-14,427.57663888888897
38_60_2013-06-21,346.0085412698412
38_60_2013-06-28,319.1292571428571
38_60_2013-07-05,385.3227678571428
38_60_2013-07-12,376.1909750000001
38_60_2013-07-19,282.586605952381
38_60_2013-07-26,344.5769821428571
38_67_2012-11-02,711.9189051785712
38_67_2012-11-09,665.7754967857143
38_67_2012-11-16,699.7358491666666
38_67_2012-11-23,673.71026375
38_67_2012-11-30,675.4255879166668
38_67_2012-12-07,831.9273162499998
38_67_2012-12-14,1256.0548037301596
38_67_2012-12-21,1428.080695119047
38_67_2012-12-28,822.7074487499993
38_67_2013-01-04,541.6172486904761
38_67_2013-01-11,556.3765500396823
38_67_2013-01-18,550.8246248015874
38_67_2013-01-25,585.8822349999999
38_67_2013-02-01,791.2158786011901
38_67_2013-02-08,1320.799010029762
38_67_2013-02-15,1827.165134186507
38_67_2013-02-22,711.4860031547614
38_67_2013-03-01,659.7143025000005
38_67_2013-03-08,685.2723659027779
38_67_2013-03-15,628.4682706249998
38_67_2013-03-22,678.4578176091273
38_67_2013-03-29,668.3380498710317
38_67_2013-04-05,701.9415368055554
38_67_2013-04-12,707.2224900595234
38_67_2013-04-19,686.6435592559521
38_67_2013-04-26,812.5489649702381
38_67_2013-05-03,1419.3221849503966
38_67_2013-05-10,1882.4738849404755
38_67_2013-05-17,1065.9868177678572
38_67_2013-05-24,742.9006726190479
38_67_2013-05-31,701.8449982539685
38_67_2013-06-07,923.7925736589107
38_67_2013-06-14,1181.0334049999994
38_67_2013-06-21,1163.489868571429
38_67_2013-06-28,761.1791697023806
38_67_2013-07-05,571.7145628869048
38_67_2013-07-12,587.8342573214283
38_67_2013-07-19,543.3139318154762
38_67_2013-07-26,530.0552777380951
38_72_2012-11-02,276.0273385714288
38_72_2012-11-09,163.36231708333344
38_72_2012-11-16,137.16436208333326
38_72_2012-11-23,160.90955416666657
38_72_2012-11-30,178.43095833333328
38_72_2012-12-07,181.2957151190477
38_72_2012-12-14,141.1973331547619
38_72_2012-12-21,171.7444983333335
38_72_2012-12-28,132.22006791666666
38_72_2013-01-04,151.72022285714286
38_72_2013-01-11,128.71545250000008
38_72_2013-01-18,162.58325363095233
38_72_2013-01-25,191.52042916666664
38_72_2013-02-01,139.4845927976191
38_72_2013-02-08,195.89242672619045
38_72_2013-02-15,188.5960792857143
38_72_2013-02-22,188.075867420635
38_72_2013-03-01,160.330747529762
38_72_2013-03-08,165.52449869047615
38_72_2013-03-15,190.77861962301589
38_72_2013-03-22,134.2666024801587
38_72_2013-03-29,219.22169440476193
38_72_2013-04-05,165.2763763095238
38_72_2013-04-12,163.44781461309512
38_72_2013-04-19,147.4691528571428
38_72_2013-04-26,209.63470160714286
38_72_2013-05-03,183.71598394390332
38_72_2013-05-10,173.94456355158727
38_72_2013-05-17,204.6915501785713
38_72_2013-05-24,158.7687912896825
38_72_2013-05-31,154.2892302777777
38_72_2013-06-07,135.06482
38_72_2013-06-14,217.45570514880956
38_72_2013-06-21,243.69379758928562
38_72_2013-06-28,165.86443416666668
38_72_2013-07-05,119.35777318452381
38_72_2013-07-12,106.70240839285718
38_72_2013-07-19,154.10884119047617
38_72_2013-07-26,129.70839386904765
38_74_2012-11-02,292.986378214286
38_74_2012-11-09,326.53999821428573
38_74_2012-11-16,315.8730099404762
38_74_2012-11-23,441.48831916666643
38_74_2012-11-30,316.9776695833331
38_74_2012-12-07,262.99807500000014
38_74_2012-12-14,290.9335267857145
38_74_2012-12-21,451.1526155357147
38_74_2012-12-28,465.8806540476188
38_74_2013-01-04,511.7837224999996
38_74_2013-01-11,413.73516625
38_74_2013-01-18,359.86369982142867
38_74_2013-01-25,401.5357905357145
38_74_2013-02-01,434.1571610714286
38_74_2013-02-08,434.9654244047619
38_74_2013-02-15,394.89705389880936
38_74_2013-02-22,433.65298065476173
38_74_2013-03-01,344.6045229166665
38_74_2013-03-08,342.40186470238086
38_74_2013-03-15,304.98361803571424
38_74_2013-03-22,294.61981812500005
38_74_2013-03-29,356.1494213194445
38_74_2013-04-05,330.753943095238
38_74_2013-04-12,363.25487440476167
38_74_2013-04-19,327.36898313492065
38_74_2013-04-26,288.77392655753977
38_74_2013-05-03,296.4602922240259
38_74_2013-05-10,300.3477060714283
38_74_2013-05-17,352.93636113095226
38_74_2013-05-24,365.9448138690476
38_74_2013-05-31,338.49742962301593
38_74_2013-06-07,357.61970589285704
38_74_2013-06-14,266.3960099404762
38_74_2013-06-21,265.74361601190475
38_74_2013-06-28,316.6686216666667
